circuit_type_index,distance,decoder,metric,depth,trial,value
1,5,MCCD,wall_time_seconds,10,1,0.006220207
1,5,MCCD,wall_time_seconds,10,2,0.006134868
1,5,MCCD,wall_time_seconds,10,3,0.006050587
1,5,MCCD,wall_time_seconds,10,4,0.006041914
1,5,MCCD,wall_time_seconds,10,5,0.00603912
1,5,MCCD,wall_time_seconds,10,6,0.006047696
1,5,MCCD,wall_time_seconds,10,7,0.006066188
1,5,MCCD,wall_time_seconds,10,8,0.006059729
1,5,MCCD,wall_time_seconds,10,9,0.006049812
1,5,MCCD,wall_time_seconds,10,10,0.006053783
1,5,MCCD,wall_time_seconds,10,11,0.006064549
1,5,MCCD,wall_time_seconds,10,12,0.00605119
1,5,MCCD,wall_time_seconds,10,13,0.006048165
1,5,MCCD,wall_time_seconds,10,14,0.006044045
1,5,MCCD,wall_time_seconds,10,15,0.006047256
1,5,MCCD,wall_time_seconds,10,16,0.006038278
1,5,MCCD,wall_time_seconds,10,17,0.006063618
1,5,MCCD,wall_time_seconds,10,18,0.006071448
1,5,MCCD,wall_time_seconds,10,19,0.006337807
1,5,MCCD,wall_time_seconds,12,0,0.006151475
1,5,MCCD,wall_time_seconds,12,1,0.007136449
1,5,MCCD,wall_time_seconds,12,2,0.007140718
1,5,MCCD,wall_time_seconds,12,3,0.007155895
1,5,MCCD,wall_time_seconds,12,4,0.007169664
1,5,MCCD,wall_time_seconds,12,5,0.007161446
1,5,MCCD,wall_time_seconds,12,6,0.007164545
1,5,MCCD,wall_time_seconds,12,7,0.007151671
1,5,MCCD,wall_time_seconds,12,8,0.00716342
1,5,MCCD,wall_time_seconds,12,9,0.007158868
1,5,MCCD,wall_time_seconds,12,10,0.007168084
1,5,MCCD,wall_time_seconds,12,11,0.007148027
1,5,MCCD,wall_time_seconds,12,12,0.00714118
1,5,MCCD,wall_time_seconds,12,13,0.007147998
1,5,MCCD,wall_time_seconds,12,14,0.007135876
1,5,MCCD,wall_time_seconds,12,15,0.007146828
1,5,MCCD,wall_time_seconds,12,16,0.007147163
1,5,MCCD,wall_time_seconds,12,17,0.007153943
1,5,MCCD,wall_time_seconds,12,18,0.007303588
1,5,MCCD,wall_time_seconds,12,19,0.007147007
1,5,MCCD,wall_time_seconds,14,0,0.007228538
1,5,MCCD,wall_time_seconds,14,1,0.008232221
1,5,MCCD,wall_time_seconds,14,2,0.008247159
1,5,MCCD,wall_time_seconds,14,3,0.00822226
1,5,MCCD,wall_time_seconds,14,4,0.008234017
1,5,MCCD,wall_time_seconds,14,5,0.008253552
1,5,MCCD,wall_time_seconds,14,6,0.008224063
1,5,MCCD,wall_time_seconds,14,7,0.008253828
1,5,MCCD,wall_time_seconds,14,8,0.008254737
1,5,MCCD,wall_time_seconds,14,9,0.008235805
1,5,MCCD,wall_time_seconds,14,10,0.008241951
1,5,MCCD,wall_time_seconds,14,11,0.008215375
1,5,MCCD,wall_time_seconds,14,12,0.008229852
1,5,MCCD,wall_time_seconds,14,13,0.00824552
1,5,MCCD,wall_time_seconds,14,14,0.008392178
1,5,MCCD,wall_time_seconds,14,15,0.008240707
1,5,MCCD,wall_time_seconds,14,16,0.008323692
1,5,MCCD,wall_time_seconds,14,17,0.008218251
1,5,MCCD,wall_time_seconds,14,18,0.008233868
1,5,MCCD,wall_time_seconds,14,19,0.008217543
1,5,MCCD,wall_time_seconds,16,0,0.008239672
1,5,MCCD,wall_time_seconds,16,1,0.009341337
1,5,MCCD,wall_time_seconds,16,2,0.009336792
1,5,MCCD,wall_time_seconds,16,3,0.009331949
1,5,MCCD,wall_time_seconds,16,4,0.009342842
1,5,MCCD,wall_time_seconds,16,5,0.009312436
1,5,MCCD,wall_time_seconds,16,6,0.009344056
1,5,MCCD,wall_time_seconds,16,7,0.009334825
1,5,MCCD,wall_time_seconds,16,8,0.00935106
1,5,MCCD,wall_time_seconds,16,9,0.009494692
1,5,MCCD,wall_time_seconds,16,10,0.009429656
1,5,MCCD,wall_time_seconds,16,11,0.009307124
1,5,MCCD,wall_time_seconds,16,12,0.009344712
1,5,MCCD,wall_time_seconds,16,13,0.009331159
1,5,MCCD,wall_time_seconds,16,14,0.009312794
1,5,MCCD,wall_time_seconds,16,15,0.009326063
1,5,MCCD,wall_time_seconds,16,16,0.009341814
1,5,MCCD,wall_time_seconds,16,17,0.009331137
1,5,MCCD,wall_time_seconds,16,18,0.009353869
1,5,MCCD,wall_time_seconds,16,19,0.0093401
1,5,MCCD,wall_time_seconds,18,0,0.009341523
1,5,MCCD,wall_time_seconds,18,1,0.01046166
1,5,MCCD,wall_time_seconds,18,2,0.01060745
1,5,MCCD,wall_time_seconds,18,3,0.0105049
1,5,MCCD,wall_time_seconds,18,4,0.01044699
1,5,MCCD,wall_time_seconds,18,5,0.01043479
1,5,MCCD,wall_time_seconds,18,6,0.01042048
1,5,MCCD,wall_time_seconds,18,7,0.01042568
1,5,MCCD,wall_time_seconds,18,8,0.0104228
1,5,MCCD,wall_time_seconds,18,9,0.01044064
1,5,MCCD,wall_time_seconds,18,10,0.01043015
1,5,MCCD,wall_time_seconds,18,11,0.0104585
1,5,MCCD,wall_time_seconds,18,12,0.01042645
1,5,MCCD,wall_time_seconds,18,13,0.01043037
1,5,MCCD,wall_time_seconds,18,14,0.01042964
1,5,MCCD,wall_time_seconds,18,15,0.01044125
1,5,MCCD,wall_time_seconds,18,16,0.01059124
1,5,MCCD,wall_time_seconds,18,17,0.01051418
1,5,MCCD,wall_time_seconds,18,18,0.01042424
1,5,MCCD,wall_time_seconds,18,19,0.01041929
1,5,MLE,logical_accuracy,2,0,0.990625
1,5,MLE,logical_accuracy,2,1,0.9863281
1,5,MLE,logical_accuracy,2,2,0.9859375
1,5,MLE,logical_accuracy,2,3,0.9867187
1,5,MLE,logical_accuracy,2,4,0.9914063
1,5,MLE,logical_accuracy,2,5,0.9882812
1,5,MLE,logical_accuracy,2,6,0.9910156
1,5,MLE,logical_accuracy,2,7,0.990625
1,5,MLE,logical_accuracy,2,8,0.9886719
1,5,MLE,logical_accuracy,2,9,0.990625
1,5,MLE,logical_accuracy,2,10,0.9878906
1,5,MLE,logical_accuracy,2,11,0.9890625
1,5,MLE,logical_accuracy,2,12,0.9867187
1,5,MLE,logical_accuracy,2,13,0.9851562
1,5,MLE,logical_accuracy,2,14,0.9816406
1,5,MLE,logical_accuracy,2,15,0.9898438
1,5,MLE,logical_accuracy,2,16,0.9886719
1,5,MLE,logical_accuracy,2,17,0.9878906
1,5,MLE,logical_accuracy,2,18,0.9921875
1,5,MLE,logical_accuracy,2,19,0.9875
1,5,MLE,logical_accuracy,4,0,0.9839844
1,5,MLE,logical_accuracy,4,1,0.9757813
1,5,MLE,logical_accuracy,4,2,0.9835938
1,5,MLE,logical_accuracy,4,3,0.9890625
1,5,MLE,logical_accuracy,4,4,0.9867187
1,5,MLE,logical_accuracy,4,5,0.9863281
1,5,MLE,logical_accuracy,4,6,0.9886719
1,5,MLE,logical_accuracy,4,7,0.9847656
1,5,MLE,logical_accuracy,4,8,0.9871094
1,5,MLE,logical_accuracy,4,9,0.9800781
1,5,MLE,logical_accuracy,4,10,0.9839844
1,5,MLE,logical_accuracy,4,11,0.9824219
1,5,MLE,logical_accuracy,4,12,0.9886719
1,5,MLE,logical_accuracy,4,13,0.9863281
1,5,MLE,logical_accuracy,4,14,0.9878906
1,5,MLE,logical_accuracy,4,15,0.9828125
1,5,MLE,logical_accuracy,4,16,0.9855469
1,5,MLE,logical_accuracy,4,17,0.9828125
1,5,MLE,logical_accuracy,4,18,0.9832031
1,5,MLE,logical_accuracy,4,19,0.9835938
1,5,MLE,logical_accuracy,6,0,0.9765625
1,5,MLE,logical_accuracy,6,1,0.9785156
1,5,MLE,logical_accuracy,6,2,0.9769531
1,5,MLE,logical_accuracy,6,3,0.98125
1,5,MLE,logical_accuracy,6,4,0.9769531
1,5,MLE,logical_accuracy,6,5,0.9832031
1,5,MLE,logical_accuracy,6,6,0.9769531
1,5,MLE,logical_accuracy,6,7,0.9816406
1,5,MLE,logical_accuracy,6,8,0.9773437
1,5,MLE,logical_accuracy,6,9,0.9796875
1,5,MLE,logical_accuracy,6,10,0.9761719
1,5,MLE,logical_accuracy,6,11,0.9785156
1,5,MLE,logical_accuracy,6,12,0.9800781
1,5,MLE,logical_accuracy,6,13,0.9785156
1,5,MLE,logical_accuracy,6,14,0.9820313
1,5,MLE,logical_accuracy,6,15,0.9777344
1,5,MLE,logical_accuracy,6,16,0.9792969
1,5,MLE,logical_accuracy,6,17,0.9785156
1,5,MLE,logical_accuracy,6,18,0.9851562
1,5,MLE,logical_accuracy,6,19,0.9832031
1,5,MLE,logical_accuracy,8,0,0.9695312
1,5,MLE,logical_accuracy,8,1,0.9664063
1,5,MLE,logical_accuracy,8,2,0.9769531
1,5,MLE,logical_accuracy,8,3,0.9785156
1,5,MLE,logical_accuracy,8,4,0.9769531
1,5,MLE,logical_accuracy,8,5,0.9757813
1,5,MLE,logical_accuracy,8,6,0.9738281
1,5,MLE,logical_accuracy,8,7,0.9792969
1,5,MLE,logical_accuracy,8,8,0.9703125
1,5,MLE,logical_accuracy,8,9,0.9765625
1,5,MLE,logical_accuracy,8,10,0.978125
1,5,MLE,logical_accuracy,8,11,0.9765625
1,5,MLE,logical_accuracy,8,12,0.9785156
1,5,MLE,logical_accuracy,8,13,0.9722656
1,5,MLE,logical_accuracy,8,14,0.9714844
1,5,MLE,logical_accuracy,8,15,0.9746094
1,5,MLE,logical_accuracy,8,16,0.9753906
1,5,MLE,logical_accuracy,8,17,0.9738281
1,5,MLE,logical_accuracy,8,18,0.9742188
1,5,MLE,logical_accuracy,8,19,0.9792969
1,5,MLE,logical_accuracy,10,0,0.9714844
1,5,MLE,logical_accuracy,10,1,0.9742188
1,5,MLE,logical_accuracy,10,2,0.9648438
1,5,MLE,logical_accuracy,10,3,0.9738281
1,5,MLE,logical_accuracy,10,4,0.9753906
1,5,MLE,logical_accuracy,10,5,0.96875
1,5,MLE,logical_accuracy,10,6,0.9648438
1,5,MLE,logical_accuracy,10,7,0.9664063
1,5,MLE,logical_accuracy,10,8,0.9722656
1,5,MLE,logical_accuracy,10,9,0.9695312
1,5,MLE,logical_accuracy,10,10,0.9671875
1,5,MLE,logical_accuracy,10,11,0.9761719
1,5,MLE,logical_accuracy,10,12,0.9675781
1,5,MLE,logical_accuracy,10,13,0.9730469
1,5,MLE,logical_accuracy,10,14,0.9675781
1,5,MLE,logical_accuracy,10,15,0.9671875
1,5,MLE,logical_accuracy,10,16,0.9738281
1,5,MLE,logical_accuracy,10,17,0.9691406
1,5,MLE,logical_accuracy,10,18,0.9683594
1,5,MLE,logical_accuracy,10,19,0.9699219
1,5,MLE,logical_accuracy,12,0,0.9640625
1,5,MLE,logical_accuracy,12,1,0.9710937
1,5,MLE,logical_accuracy,12,2,0.96875
1,5,MLE,logical_accuracy,12,3,0.9679688
1,5,MLE,logical_accuracy,12,4,0.96875
1,5,MLE,logical_accuracy,12,5,0.9648438
1,5,MLE,logical_accuracy,12,6,0.9660156
1,5,MLE,logical_accuracy,12,7,0.9683594
1,5,MLE,logical_accuracy,12,8,0.9617187
1,5,MLE,logical_accuracy,12,9,0.971875
1,5,MLE,logical_accuracy,12,10,0.965625
1,5,MLE,logical_accuracy,12,11,0.9707031
1,5,MLE,logical_accuracy,12,12,0.9714844
1,5,MLE,logical_accuracy,12,13,0.9625
1,5,MLE,logical_accuracy,12,14,0.9554687
1,5,MLE,logical_accuracy,12,15,0.9660156
1,5,MLE,logical_accuracy,12,16,0.965625
1,5,MLE,logical_accuracy,12,17,0.9675781
1,5,MLE,logical_accuracy,12,18,0.9675781
1,5,MLE,logical_accuracy,12,19,0.9664063
1,5,MLE,logical_accuracy,14,0,0.9660156
1,5,MLE,logical_accuracy,14,1,0.9636719
1,5,MLE,logical_accuracy,14,2,0.9605469
1,5,MLE,logical_accuracy,14,3,0.9671875
1,5,MLE,logical_accuracy,14,4,0.9644531
1,5,MLE,logical_accuracy,14,5,0.9578125
1,5,MLE,logical_accuracy,14,6,0.959375
1,5,MLE,logical_accuracy,14,7,0.9644531
1,5,MLE,logical_accuracy,14,8,0.965625
1,5,MLE,logical_accuracy,14,9,0.9617187
1,5,MLE,logical_accuracy,14,10,0.9621094
1,5,MLE,logical_accuracy,14,11,0.9621094
1,5,MLE,logical_accuracy,14,12,0.9609375
1,5,MLE,logical_accuracy,14,13,0.9585938
1,5,MLE,logical_accuracy,14,14,0.9597656
1,5,MLE,logical_accuracy,14,15,0.9609375
1,5,MLE,logical_accuracy,14,16,0.9597656
1,5,MLE,logical_accuracy,14,17,0.9574219
1,5,MLE,logical_accuracy,14,18,0.9589844
1,5,MLE,logical_accuracy,14,19,0.9652344
1,5,MLE,logical_accuracy,16,0,0.9617187
1,5,MLE,logical_accuracy,16,1,0.9519531
1,5,MLE,logical_accuracy,16,2,0.9582031
1,5,MLE,logical_accuracy,16,3,0.9496094
1,5,MLE,logical_accuracy,16,4,0.9519531
1,5,MLE,logical_accuracy,16,5,0.9585938
1,5,MLE,logical_accuracy,16,6,0.959375
1,5,MLE,logical_accuracy,16,7,0.9542969
1,5,MLE,logical_accuracy,16,8,0.9640625
1,5,MLE,logical_accuracy,16,9,0.9515625
1,5,MLE,logical_accuracy,16,10,0.9625
1,5,MLE,logical_accuracy,16,11,0.95625
1,5,MLE,logical_accuracy,16,12,0.959375
1,5,MLE,logical_accuracy,16,13,0.9597656
1,5,MLE,logical_accuracy,16,14,0.9515625
1,5,MLE,logical_accuracy,16,15,0.9507813
1,5,MLE,logical_accuracy,16,16,0.9554687
1,5,MLE,logical_accuracy,16,17,0.9523438
1,5,MLE,logical_accuracy,16,18,0.9601563
1,5,MLE,logical_accuracy,16,19,0.9542969
1,5,MLE,logical_accuracy,18,0,0.9601563
1,5,MLE,logical_accuracy,18,1,0.9558594
1,5,MLE,logical_accuracy,18,2,0.953125
1,5,MLE,logical_accuracy,18,3,0.9535156
1,5,MLE,logical_accuracy,18,4,0.95625
1,5,MLE,logical_accuracy,18,5,0.9550781
1,5,MLE,logical_accuracy,18,6,0.95625
1,5,MLE,logical_accuracy,18,7,0.9433594
1,5,MLE,logical_accuracy,18,8,0.9492188
1,5,MLE,logical_accuracy,18,9,0.9476562
1,5,MLE,logical_accuracy,18,10,0.9542969
1,5,MLE,logical_accuracy,18,11,0.9589844
1,5,MLE,logical_accuracy,18,12,0.9574219
1,5,MLE,logical_accuracy,18,13,0.9480469
1,5,MLE,logical_accuracy,18,14,0.9527344
1,5,MLE,logical_accuracy,18,15,0.9546875
1,5,MLE,logical_accuracy,18,16,0.95625
1,5,MLE,logical_accuracy,18,17,0.9570312
1,5,MLE,logical_accuracy,18,18,0.9503906
1,5,MLE,logical_accuracy,18,19,0.9460937
1,5,MLE,wall_time_seconds,2,0,0.04341775
1,5,MLE,wall_time_seconds,2,1,0.0426655
1,5,MLE,wall_time_seconds,2,2,0.04343066
1,5,MLE,wall_time_seconds,2,3,0.04318995
1,5,MLE,wall_time_seconds,2,4,0.04461452
1,5,MLE,wall_time_seconds,2,5,0.04459185
1,5,MLE,wall_time_seconds,2,6,0.04478114
1,5,MLE,wall_time_seconds,2,7,0.04634184
1,5,MLE,wall_time_seconds,2,8,0.04530507
1,5,MLE,wall_time_seconds,2,9,0.04426605
1,5,MLE,wall_time_seconds,2,10,0.04429808
1,5,MLE,wall_time_seconds,2,11,0.04341917
1,5,MLE,wall_time_seconds,2,12,0.04459243
1,5,MLE,wall_time_seconds,2,13,0.04483087
1,5,MLE,wall_time_seconds,2,14,0.04579255
1,5,MLE,wall_time_seconds,2,15,0.04563854
1,5,MLE,wall_time_seconds,2,16,0.04491979
1,5,MLE,wall_time_seconds,2,17,0.04387024
1,5,MLE,wall_time_seconds,2,18,0.04504309
1,5,MLE,wall_time_seconds,2,19,0.04671886
1,5,MLE,wall_time_seconds,4,0,0.08560626
1,5,MLE,wall_time_seconds,4,1,0.08675313
1,5,MLE,wall_time_seconds,4,2,0.08614498
1,5,MLE,wall_time_seconds,4,3,0.08630142
1,5,MLE,wall_time_seconds,4,4,0.0885368
1,5,MLE,wall_time_seconds,4,5,0.08655061
1,5,MLE,wall_time_seconds,4,6,0.08431992
1,5,MLE,wall_time_seconds,4,7,0.0867341
1,5,MLE,wall_time_seconds,4,8,0.08720101
1,5,MLE,wall_time_seconds,4,9,0.08711173
1,5,MLE,wall_time_seconds,4,10,0.08566374
1,5,MLE,wall_time_seconds,4,11,0.0870522
1,5,MLE,wall_time_seconds,4,12,0.08693513
1,5,MLE,wall_time_seconds,4,13,0.08589951
1,5,MLE,wall_time_seconds,4,14,0.08623015
1,5,MLE,wall_time_seconds,4,15,0.08785156
1,5,MLE,wall_time_seconds,4,16,0.08777253
1,5,MLE,wall_time_seconds,4,17,0.08786197
1,5,MLE,wall_time_seconds,4,18,0.08610446
1,5,MLE,wall_time_seconds,4,19,0.08620019
1,5,MLE,wall_time_seconds,6,0,0.1323966
1,5,MLE,wall_time_seconds,6,1,0.1329069
1,5,MLE,wall_time_seconds,6,2,0.1284566
1,5,MLE,wall_time_seconds,6,3,0.1310563
1,5,MLE,wall_time_seconds,6,4,0.1277523
1,5,MLE,wall_time_seconds,6,5,0.1315686
1,5,MLE,wall_time_seconds,6,6,0.1285333
1,5,MLE,wall_time_seconds,6,7,0.1290233
1,5,MLE,wall_time_seconds,6,8,0.1291841
1,5,MLE,wall_time_seconds,6,9,0.1293529
1,5,MLE,wall_time_seconds,6,10,0.1280744
1,5,MLE,wall_time_seconds,6,11,0.1282906
1,5,MLE,wall_time_seconds,6,12,0.1266053
1,5,MLE,wall_time_seconds,6,13,0.1256971
1,5,MLE,wall_time_seconds,6,14,0.1293483
1,5,MLE,wall_time_seconds,6,15,0.1253993
1,5,MLE,wall_time_seconds,6,16,0.1318929
1,5,MLE,wall_time_seconds,6,17,0.1307284
1,5,MLE,wall_time_seconds,6,18,0.1304195
1,5,MLE,wall_time_seconds,6,19,0.125675
1,5,MLE,wall_time_seconds,8,0,0.1715163
1,5,MLE,wall_time_seconds,8,1,0.1726783
1,5,MLE,wall_time_seconds,8,2,0.1715812
1,5,MLE,wall_time_seconds,8,3,0.1768791
1,5,MLE,wall_time_seconds,8,4,0.1713081
1,5,MLE,wall_time_seconds,8,5,0.1674432
1,5,MLE,wall_time_seconds,8,6,0.1689128
1,5,MLE,wall_time_seconds,8,7,0.1740266
1,5,MLE,wall_time_seconds,8,8,0.1684494
1,5,MLE,wall_time_seconds,8,9,0.1740647
1,5,MLE,wall_time_seconds,8,10,0.1676831
1,5,MLE,wall_time_seconds,8,11,0.1712132
1,5,MLE,wall_time_seconds,8,12,0.1722929
1,5,MLE,wall_time_seconds,8,13,0.1673549
1,5,MLE,wall_time_seconds,8,14,0.175634
1,5,MLE,wall_time_seconds,8,15,0.1721488
1,5,MLE,wall_time_seconds,8,16,0.1677505
1,5,MLE,wall_time_seconds,8,17,0.1738332
1,5,MLE,wall_time_seconds,8,18,0.1681425
1,5,MLE,wall_time_seconds,8,19,0.1707626
1,5,MLE,wall_time_seconds,10,0,0.2157592
1,5,MLE,wall_time_seconds,10,1,0.2172019
1,5,MLE,wall_time_seconds,10,2,0.2136797
1,5,MLE,wall_time_seconds,10,3,0.2155252
1,5,MLE,wall_time_seconds,10,4,0.211982
1,5,MLE,wall_time_seconds,10,5,0.2137745
1,5,MLE,wall_time_seconds,10,6,0.2195012
1,5,MLE,wall_time_seconds,10,7,0.2140001
1,5,MLE,wall_time_seconds,10,8,0.2099396
1,5,MLE,wall_time_seconds,10,9,0.2153615
1,5,MLE,wall_time_seconds,10,10,0.2154858
1,5,MLE,wall_time_seconds,10,11,0.2202594
1,5,MLE,wall_time_seconds,10,12,0.2152199
1,5,MLE,wall_time_seconds,10,13,0.2147186
1,5,MLE,wall_time_seconds,10,14,0.2187274
1,5,MLE,wall_time_seconds,10,15,0.2206725
1,5,MLE,wall_time_seconds,10,16,0.2176306
1,5,MLE,wall_time_seconds,10,17,0.2114313
1,5,MLE,wall_time_seconds,10,18,0.2138465
1,5,MLE,wall_time_seconds,10,19,0.2164496
1,5,MLE,wall_time_seconds,12,0,0.2675033
1,5,MLE,wall_time_seconds,12,1,0.2621417
1,5,MLE,wall_time_seconds,12,2,0.2607429
1,5,MLE,wall_time_seconds,12,3,0.2607667
1,5,MLE,wall_time_seconds,12,4,0.2631302
1,5,MLE,wall_time_seconds,12,5,0.2545565
1,5,MLE,wall_time_seconds,12,6,0.2633869
1,5,MLE,wall_time_seconds,12,7,0.2569971
1,5,MLE,wall_time_seconds,12,8,0.2534067
1,5,MLE,wall_time_seconds,12,9,0.2575782
1,5,MLE,wall_time_seconds,12,10,0.2496392
1,5,MLE,wall_time_seconds,12,11,0.2531648
1,5,MLE,wall_time_seconds,12,12,0.2567711
1,5,MLE,wall_time_seconds,12,13,0.2495173
1,5,MLE,wall_time_seconds,12,14,0.2528297
1,5,MLE,wall_time_seconds,12,15,0.2500023
1,5,MLE,wall_time_seconds,12,16,0.2525958
1,5,MLE,wall_time_seconds,12,17,0.2508391
1,5,MLE,wall_time_seconds,12,18,0.2501287
1,5,MLE,wall_time_seconds,12,19,0.2519979
1,5,MLE,wall_time_seconds,14,0,0.3008167
1,5,MLE,wall_time_seconds,14,1,0.2963607
1,5,MLE,wall_time_seconds,14,2,0.300338
1,5,MLE,wall_time_seconds,14,3,0.2926909
1,5,MLE,wall_time_seconds,14,4,0.2943626
1,5,MLE,wall_time_seconds,14,5,0.3022417
1,5,MLE,wall_time_seconds,14,6,0.3010422
1,5,MLE,wall_time_seconds,14,7,0.3026896
1,5,MLE,wall_time_seconds,14,8,0.3020553
1,5,MLE,wall_time_seconds,14,9,0.2999416
1,5,MLE,wall_time_seconds,14,10,0.3039801
1,5,MLE,wall_time_seconds,14,11,0.2982246
1,5,MLE,wall_time_seconds,14,12,0.2996838
1,5,MLE,wall_time_seconds,14,13,0.3039868
1,5,MLE,wall_time_seconds,14,14,0.3005193
1,5,MLE,wall_time_seconds,14,15,0.2939944
1,5,MLE,wall_time_seconds,14,16,0.3062725
1,5,MLE,wall_time_seconds,14,17,0.2864903
1,5,MLE,wall_time_seconds,14,18,0.2935049
1,5,MLE,wall_time_seconds,14,19,0.2897368
1,5,MLE,wall_time_seconds,16,0,0.3529625
1,5,MLE,wall_time_seconds,16,1,0.3469123
1,5,MLE,wall_time_seconds,16,2,0.3512739
1,5,MLE,wall_time_seconds,16,3,0.344374
1,5,MLE,wall_time_seconds,16,4,0.3521191
1,5,MLE,wall_time_seconds,16,5,0.3516951
1,5,MLE,wall_time_seconds,16,6,0.3513853
1,5,MLE,wall_time_seconds,16,7,0.3455467
1,5,MLE,wall_time_seconds,16,8,0.3419826
1,5,MLE,wall_time_seconds,16,9,0.3438792
1,5,MLE,wall_time_seconds,16,10,0.346264
1,5,MLE,wall_time_seconds,16,11,0.34507
1,5,MLE,wall_time_seconds,16,12,0.3434297
1,5,MLE,wall_time_seconds,16,13,0.344953
1,5,MLE,wall_time_seconds,16,14,0.3369999
1,5,MLE,wall_time_seconds,16,15,0.3431303
1,5,MLE,wall_time_seconds,16,16,0.3378127
1,5,MLE,wall_time_seconds,16,17,0.3459421
1,5,MLE,wall_time_seconds,16,18,0.3404591
1,5,MLE,wall_time_seconds,16,19,0.3489463
1,5,MLE,wall_time_seconds,18,0,0.3942856
1,5,MLE,wall_time_seconds,18,1,0.3888429
1,5,MLE,wall_time_seconds,18,2,0.3878778
1,5,MLE,wall_time_seconds,18,3,0.3961736
1,5,MLE,wall_time_seconds,18,4,0.3950821
1,5,MLE,wall_time_seconds,18,5,0.3851071
1,5,MLE,wall_time_seconds,18,6,0.395033
1,5,MLE,wall_time_seconds,18,7,0.399843
1,5,MLE,wall_time_seconds,18,8,0.3797202
1,5,MLE,wall_time_seconds,18,9,0.3969899
1,5,MLE,wall_time_seconds,18,10,0.3974555
1,5,MLE,wall_time_seconds,18,11,0.3868048
1,5,MLE,wall_time_seconds,18,12,0.3977039
1,5,MLE,wall_time_seconds,18,13,0.3907604
1,5,MLE,wall_time_seconds,18,14,0.3935689
1,5,MLE,wall_time_seconds,18,15,0.3994738
1,5,MLE,wall_time_seconds,18,16,0.3938767
1,5,MLE,wall_time_seconds,18,17,0.3836759
1,5,MLE,wall_time_seconds,18,18,0.3994998
1,5,MLE,wall_time_seconds,18,19,0.4011393
1,5,MWPM,logical_accuracy,2,0,0.9765625
1,5,MWPM,logical_accuracy,2,1,0.9832031
1,5,MWPM,logical_accuracy,2,2,0.98125
1,5,MWPM,logical_accuracy,2,3,0.9773437
1,5,MWPM,logical_accuracy,2,4,0.9789062
1,5,MWPM,logical_accuracy,2,5,0.9777344
1,5,MWPM,logical_accuracy,2,6,0.9746094
1,5,MWPM,logical_accuracy,2,7,0.9828125
1,5,MWPM,logical_accuracy,2,8,0.978125
1,5,MWPM,logical_accuracy,2,9,0.978125
1,5,MWPM,logical_accuracy,2,10,0.9816406
1,5,MWPM,logical_accuracy,2,11,0.9796875
1,5,MWPM,logical_accuracy,2,12,0.9726562
1,5,MWPM,logical_accuracy,2,13,0.9789062
1,5,MWPM,logical_accuracy,2,14,0.9746094
1,5,MWPM,logical_accuracy,2,15,0.9796875
1,5,MWPM,logical_accuracy,2,16,0.9761719
1,5,MWPM,logical_accuracy,2,17,0.9777344
1,5,MWPM,logical_accuracy,2,18,0.9769531
1,5,MWPM,logical_accuracy,2,19,0.9761719
1,5,MWPM,logical_accuracy,4,0,0.9746094
1,5,MWPM,logical_accuracy,4,1,0.9644531
1,5,MWPM,logical_accuracy,4,2,0.9679688
1,5,MWPM,logical_accuracy,4,3,0.9695312
1,5,MWPM,logical_accuracy,4,4,0.9644531
1,5,MWPM,logical_accuracy,4,5,0.9710937
1,5,MWPM,logical_accuracy,4,6,0.9640625
1,5,MWPM,logical_accuracy,4,7,0.9660156
1,5,MWPM,logical_accuracy,4,8,0.9578125
1,5,MWPM,logical_accuracy,4,9,0.9609375
1,5,MWPM,logical_accuracy,4,10,0.9652344
1,5,MWPM,logical_accuracy,4,11,0.9667969
1,5,MWPM,logical_accuracy,4,12,0.9652344
1,5,MWPM,logical_accuracy,4,13,0.9671875
1,5,MWPM,logical_accuracy,4,14,0.9710937
1,5,MWPM,logical_accuracy,4,15,0.9628906
1,5,MWPM,logical_accuracy,4,16,0.9691406
1,5,MWPM,logical_accuracy,4,17,0.9558594
1,5,MWPM,logical_accuracy,4,18,0.9644531
1,5,MWPM,logical_accuracy,4,19,0.9664063
1,5,MWPM,logical_accuracy,6,0,0.95
1,5,MWPM,logical_accuracy,6,1,0.95
1,5,MWPM,logical_accuracy,6,2,0.95
1,5,MWPM,logical_accuracy,6,3,0.9480469
1,5,MWPM,logical_accuracy,6,4,0.9515625
1,5,MWPM,logical_accuracy,6,5,0.9539062
1,5,MWPM,logical_accuracy,6,6,0.953125
1,5,MWPM,logical_accuracy,6,7,0.9503906
1,5,MWPM,logical_accuracy,6,8,0.9585938
1,5,MWPM,logical_accuracy,6,9,0.9476562
1,5,MWPM,logical_accuracy,6,10,0.9523438
1,5,MWPM,logical_accuracy,6,11,0.9617187
1,5,MWPM,logical_accuracy,6,12,0.9507813
1,5,MWPM,logical_accuracy,6,13,0.9539062
1,5,MWPM,logical_accuracy,6,14,0.9542969
1,5,MWPM,logical_accuracy,6,15,0.9515625
1,5,MWPM,logical_accuracy,6,16,0.9425781
1,5,MWPM,logical_accuracy,6,17,0.946875
1,5,MWPM,logical_accuracy,6,18,0.95625
1,5,MWPM,logical_accuracy,6,19,0.946875
1,5,MWPM,logical_accuracy,8,0,0.9355469
1,5,MWPM,logical_accuracy,8,1,0.9375
1,5,MWPM,logical_accuracy,8,2,0.9402344
